section	saleinit	datesold	title	cost	listpric	salepric
Programming Languages	JMB	04/23/98	Programming Languages Title  59	$20.97	$29.95	$29.95
Programming Languages	BLT	04/25/98	Programming Languages Title  60	$23.16	$28.95	$28.95
Web Design	JMB	04/08/98	Web Design Title   1	$13.97	$19.95	$19.95
Web Design	JMB	04/05/98	Web Design Title   2	$25.17	$35.95	$35.95
Web Design	MJM	04/27/98	Web Design Title   3	$17.47	$24.95	$24.95
Web Design	BLT	04/24/98	Web Design Title   4	$27.97	$39.95	$39.95
Web Design	JMB	04/11/98	Web Design Title   5	$25.17	$35.95	$35.95
Web Design	JMB	04/23/98	Web Design Title   6	$29.37	$41.95	$41.95
Web Design	BLT	04/16/98	Web Design Title   7	$23.07	$32.95	$32.95
Web Design	MJM	04/09/98	Web Design Title   8	$20.97	$29.95	$26.96
Web Design	BLT	04/24/98	Web Design Title   9	$17.47	$24.95	$24.95
Web Design	JMB	04/29/98	Web Design Title  10	$20.27	$28.95	$28.95
Web Design	BLT	04/16/98	Web Design Title  11	$20.97	$29.95	$29.95
Web Design	BLT	04/24/98	Web Design Title  12	$19.96	$24.95	$24.95
Web Design	BLT	04/24/98	Web Design Title  13	$23.07	$32.95	$32.95
Web Design	JMB	04/05/98	Web Design Title  14	$23.07	$32.95	$32.95
Web Design	BLT	04/07/98	Web Design Title  15	$20.97	$29.95	$29.95
Web Design	MJM	04/06/98	Web Design Title  16	$23.07	$32.95	$29.66
Web Design	MJM	04/15/98	Web Design Title  17	$20.97	$29.95	$23.96
Web Design	JMB	04/26/98	Web Design Title  18	$17.47	$24.95	$24.95
Web Design	JMB	04/02/98	Web Design Title  19	$23.07	$32.95	$32.95
Web Design	BLT	04/12/98	Web Design Title  20	$25.17	$35.95	$35.95
Web Design	BLT	04/13/98	Web Design Title  21	$20.97	$29.95	$29.95
Web Design	BLT	04/10/98	Web Design Title  22	$17.47	$24.95	$24.95
Web Design	BLT	04/04/98	Web Design Title  23	$23.07	$32.95	$32.95
Web Design	BLT	04/01/98	Web Design Title  24	$19.96	$24.95	$22.46
Web Design	BLT	04/07/98	Web Design Title  25	$20.97	$29.95	$29.95
Web Design	JMB	04/29/98	Web Design Title  26	$27.97	$39.95	$39.95
Web Design	BLT	04/04/98	Web Design Title  27	$17.47	$24.95	$24.95
Web Design	MJM	04/03/98	Web Design Title  28	$16.07	$22.95	$22.95
Web Design	JMB	04/02/98	Web Design Title  29	$23.07	$32.95	$32.95
Web Design	JMB	04/14/98	Web Design Title  30	$17.47	$24.95	$24.95
Web Design	JMB	04/20/98	Web Design Title  31	$23.07	$32.95	$32.95
Web Design	BLT	04/04/98	Web Design Title  32	$25.17	$35.95	$32.36
Web Design	MJM	04/27/98	Web Design Title  33	$27.97	$39.95	$39.95
Web Design	BLT	04/22/98	Web Design Title  34	$23.07	$32.95	$26.36
Web Design	BLT	04/01/98	Web Design Title  35	$20.27	$28.95	$28.95
Web Design	JMB	04/11/98	Web Design Title  36	$26.36	$32.95	$32.95
Web Design	BLT	04/25/98	Web Design Title  37	$20.27	$28.95	$28.95
Web Design	JMB	04/02/98	Web Design Title  38	$20.27	$28.95	$28.95
Web Design	JMB	04/23/98	Web Design Title  39	$20.97	$29.95	$29.95
Web Design	BLT	04/16/98	Web Design Title  40	$20.97	$29.95	$26.96
Web Design	MJM	04/30/98	Web Design Title  41	$27.97	$39.95	$39.95
Web Design	BLT	04/13/98	Web Design Title  42	$25.17	$35.95	$35.95
Web Design	JMB	04/26/98	Web Design Title  43	$17.47	$24.95	$24.95
Web Design	MJM	04/06/98	Web Design Title  44	$25.17	$35.95	$35.95
Web Design	JMB	04/23/98	Web Design Title  45	$27.97	$39.95	$39.95
Web Design	BLT	04/12/98	Web Design Title  46	$20.97	$29.95	$29.95
Web Design	MJM	04/27/98	Web Design Title  47	$25.17	$35.95	$35.95
Web Design	JMB	04/08/98	Web Design Title  48	$26.36	$32.95	$29.66
Web Design	MJM	04/21/98	Web Design Title  49	$20.27	$28.95	$28.95
Web Design	BLT	04/10/98	Web Design Title  50	$23.07	$32.95	$32.95
Web Design	JMB	04/17/98	Web Design Title  51	$20.97	$29.95	$23.96
Web Design	MJM	04/15/98	Web Design Title  52	$20.27	$28.95	$28.95
Web Design	JMB	04/05/98	Web Design Title  53	$23.07	$32.95	$32.95
Web Design	MJM	04/18/98	Web Design Title  54	$17.47	$24.95	$24.95
Web Design	JMB	04/11/98	Web Design Title  55	$23.07	$32.95	$32.95
Web Design	BLT	04/13/98	Web Design Title  56	$20.27	$28.95	$26.06
Web Design	BLT	04/22/98	Web Design Title  57	$30.07	$42.95	$42.95
Web Design	BLT	04/25/98	Web Design Title  58	$17.47	$24.95	$24.95
Web Design	MJM	04/06/98	Web Design Title  59	$20.27	$28.95	$28.95
Web Design	MJM	04/03/98	Web Design Title  60	$23.16	$28.95	$28.95
Web Design	MJM	04/21/98	Web Design Title  61	$17.47	$24.95	$24.95
Web Design	MJM	04/03/98	Web Design Title  62	$23.07	$32.95	$32.95
Web Design	MJM	04/06/98	Web Design Title  63	$16.07	$22.95	$22.95
Web Design	BLT	04/22/98	Web Design Title  64	$23.07	$32.95	$29.66
Web Design	MJM	04/03/98	Web Design Title  65	$30.07	$42.95	$42.95
Web Design	BLT	04/24/98	Web Design Title  66	$25.17	$35.95	$35.95
Web Design	JMB	04/20/98	Web Design Title  67	$20.97	$29.95	$29.95
Web Design	JMB	04/02/98	Web Design Title  68	$20.27	$28.95	$23.16
Web Design	JMB	04/17/98	Web Design Title  69	$17.47	$24.95	$24.95
Web Design	BLT	04/07/98	Web Design Title  70	$16.07	$22.95	$22.95
Web Design	BLT	04/12/98	Web Design Title  71	$23.07	$32.95	$32.95
Web Design	MJM	04/06/98	Web Design Title  72	$34.36	$42.95	$38.66
Web Design	JMB	04/26/98	Web Design Title  73	$20.97	$29.95	$29.95
Web Design	MJM	04/18/98	Web Design Title  74	$17.47	$24.95	$24.95
Web Design	BLT	04/13/98	Web Design Title  75	$23.07	$32.95	$32.95
Web Design	MJM	04/18/98	Web Design Title  76	$20.27	$28.95	$28.95
Web Design	JMB	04/05/98	Web Design Title  77	$20.97	$29.95	$29.95
Web Design	BLT	04/22/98	Web Design Title  78	$30.07	$42.95	$42.95
Web Design	BLT	04/04/98	Web Design Title  79	$23.07	$32.95	$32.95
Web Design	JMB	04/20/98	Web Design Title  80	$25.17	$35.95	$32.36
Web Design	MJM	04/18/98	Web Design Title  81	$17.47	$24.95	$24.95
Web Design	BLT	04/22/98	Web Design Title  82	$27.97	$39.95	$39.95
Web Design	MJM	04/15/98	Web Design Title  83	$17.47	$24.95	$24.95
Web Design	BLT	04/04/98	Web Design Title  84	$23.16	$28.95	$28.95
Web Design	BLT	04/04/98	Web Design Title  85	$27.97	$39.95	$31.96
Web Design	BLT	04/13/98	Web Design Title  86	$17.47	$24.95	$24.95
Web Design	JMB	04/14/98	Web Design Title  87	$17.47	$24.95	$24.95
Web Design	MJM	04/03/98	Web Design Title  88	$16.07	$22.95	$20.66
Web Design	BLT	04/13/98	Web Design Title  89	$23.07	$32.95	$32.95
Web Design	JMB	04/14/98	Web Design Title  90	$20.27	$28.95	$28.95
Web Design	MJM	04/30/98	Web Design Title  91	$17.47	$24.95	$24.95
Web Design	BLT	04/13/98	Web Design Title  92	$25.17	$35.95	$35.95
Web Design	BLT	04/25/98	Web Design Title  93	$25.17	$35.95	$35.95
Web Design	JMB	04/26/98	Web Design Title  94	$20.97	$29.95	$29.95
Web Design	MJM	04/21/98	Web Design Title  95	$17.47	$24.95	$24.95
Web Design	JMB	04/08/98	Web Design Title  96	$19.96	$24.95	$22.46
Web Design	JMB	04/23/98	Web Design Title  97	$17.47	$24.95	$24.95
Web Design	BLT	04/25/98	Web Design Title  98	$20.97	$29.95	$29.95
Web Design	JMB	04/11/98	Web Design Title  99	$17.47	$24.95	$24.95
Web Design	BLT	04/07/98	Web Design Title 100	$27.97	$39.95	$39.95
Web Design	JMB	04/02/98	Web Design Title 101	$29.37	$41.95	$41.95
Web Design	BLT	04/25/98	Web Design Title 102	$25.17	$35.95	$28.76
Web Design	JMB	04/26/98	Web Design Title 103	$17.47	$24.95	$24.95
Web Design	MJM	04/03/98	Web Design Title 104	$23.07	$32.95	$29.66
Web Design	MJM	04/03/98	Web Design Title 105	$16.07	$22.95	$22.95
Web Design	MJM	04/03/98	Web Design Title 106	$23.07	$32.95	$32.95
Web Design	MJM	04/21/98	Web Design Title 107	$25.17	$35.95	$35.95
Web Design	BLT	04/13/98	Web Design Title 108	$23.96	$29.95	$29.95
Web Design	JMB	04/05/98	Web Design Title 109	$23.07	$32.95	$32.95
Web Design	JMB	04/14/98	Web Design Title 110	$17.47	$24.95	$24.95
Web Design	BLT	04/10/98	Web Design Title 111	$27.97	$39.95	$39.95
Web Design	BLT	04/28/98	Web Design Title 112	$23.07	$32.95	$29.66
Web Design	BLT	04/28/98	Web Design Title 113	$17.47	$24.95	$24.95
Web Design	BLT	04/10/98	Web Design Title 114	$20.97	$29.95	$29.95
Web Design	JMB	04/29/98	Web Design Title 115	$25.17	$35.95	$35.95
Web Design	BLT	04/24/98	Web Design Title 116	$16.07	$22.95	$22.95
Web Design	MJM	04/09/98	Web Design Title 117	$23.07	$32.95	$32.95
Web Design	JMB	04/23/98	Web Design Title 118	$27.97	$39.95	$39.95
Web Design	MJM	04/27/98	Web Design Title 119	$29.37	$41.95	$33.56
Web Design	BLT	04/19/98	Web Design Title 120	$28.76	$35.95	$32.36
Web Design	MJM	04/03/98	Web Design Title 121	$20.97	$29.95	$29.95
Web Design	MJM	04/09/98	Web Design Title 122	$20.97	$29.95	$29.95
Web Design	MJM	04/06/98	Web Design Title 123	$13.97	$19.95	$19.95
Web Design	JMB	04/29/98	Web Design Title 124	$23.07	$32.95	$32.95
Web Design	MJM	04/18/98	Web Design Title 125	$27.97	$39.95	$39.95
Web Design	JMB	04/02/98	Web Design Title 126	$17.47	$24.95	$24.95
Web Design	BLT	04/10/98	Web Design Title 127	$30.07	$42.95	$42.95
Web Design	BLT	04/24/98	Web Design Title 128	$23.07	$32.95	$29.66
Web Design	BLT	04/12/98	Web Design Title 129	$23.07	$32.95	$32.95
Web Design	JMB	04/26/98	Web Design Title 130	$25.17	$35.95	$35.95
Web Design	JMB	04/14/98	Web Design Title 131	$27.97	$39.95	$39.95
Internet	BLT	05/24/98	Internet Title   1	$20.97	$29.95	$29.95
Internet	BLT	05/16/98	Internet Title   2	$20.27	$28.95	$28.95
Internet	JMB	05/08/98	Internet Title   3	$27.97	$39.95	$39.95
Internet	MJM	05/21/98	Internet Title   4	$20.27	$28.95	$28.95
Internet	BLT	05/16/98	Internet Title   5	$20.97	$29.95	$29.95
Internet	JMB	05/02/98	Internet Title   6	$20.97	$29.95	$29.95
Internet	BLT	05/24/98	Internet Title   7	$16.07	$22.95	$22.95
Internet	MJM	05/18/98	Internet Title   8	$20.97	$29.95	$26.96
Internet	BLT	05/22/98	Internet Title   9	$23.07	$32.95	$32.95
Internet	JMB	05/08/98	Internet Title  10	$23.07	$32.95	$32.95
Internet	BLT	05/10/98	Internet Title  11	$20.97	$29.95	$29.95
Internet	MJM	05/21/98	Internet Title  12	$23.16	$28.95	$28.95
Internet	BLT	05/10/98	Internet Title  13	$20.97	$29.95	$29.95
Internet	JMB	05/26/98	Internet Title  14	$20.97	$29.95	$29.95
Internet	BLT	05/19/98	Internet Title  15	$20.97	$29.95	$29.95
Internet	MJM	05/21/98	Internet Title  16	$20.97	$29.95	$26.96
Internet	JMB	05/02/98	Internet Title  17	$20.27	$28.95	$23.16
Internet	JMB	05/08/98	Internet Title  18	$17.47	$24.95	$24.95
Internet	BLT	05/19/98	Internet Title  19	$25.17	$35.95	$35.95
Internet	JMB	05/20/98	Internet Title  20	$17.47	$24.95	$24.95
Internet	MJM	05/06/98	Internet Title  21	$16.07	$22.95	$22.95
Internet	BLT	05/10/98	Internet Title  22	$16.07	$22.95	$22.95
Internet	MJM	05/27/98	Internet Title  23	$13.97	$19.95	$19.95
Internet	MJM	05/09/98	Internet Title  24	$19.96	$24.95	$22.46
Internet	BLT	05/13/98	Internet Title  25	$23.07	$32.95	$32.95
Internet	JMB	05/17/98	Internet Title  26	$29.37	$41.95	$41.95
Internet	JMB	05/11/98	Internet Title  27	$20.97	$29.95	$29.95
Internet	JMB	05/20/98	Internet Title  28	$23.07	$32.95	$32.95
Internet	MJM	05/03/98	Internet Title  29	$27.97	$39.95	$39.95
Internet	BLT	05/07/98	Internet Title  30	$20.27	$28.95	$28.95
Internet	BLT	05/25/98	Internet Title  31	$20.97	$29.95	$29.95
Internet	BLT	05/25/98	Internet Title  32	$23.07	$32.95	$29.66
Internet	JMB	05/11/98	Internet Title  33	$20.97	$29.95	$29.95
Internet	BLT	05/28/98	Internet Title  34	$23.07	$32.95	$26.36
Internet	MJM	05/06/98	Internet Title  35	$13.27	$18.95	$18.95
Internet	JMB	05/11/98	Internet Title  36	$19.96	$24.95	$24.95
Internet	MJM	05/06/98	Internet Title  37	$20.97	$29.95	$29.95
Internet	JMB	05/23/98	Internet Title  38	$30.07	$42.95	$42.95
Internet	JMB	05/29/98	Internet Title  39	$23.07	$32.95	$32.95
Internet	BLT	05/12/98	Internet Title  40	$20.27	$28.95	$26.06
Internet	BLT	05/12/98	Internet Title  41	$17.47	$24.95	$24.95
Internet	MJM	05/27/98	Internet Title  42	$20.27	$28.95	$28.95
Internet	BLT	05/01/98	Internet Title  43	$23.07	$32.95	$32.95
Internet	JMB	05/05/98	Internet Title  44	$20.27	$28.95	$28.95
Internet	MJM	05/15/98	Internet Title  45	$23.07	$32.95	$32.95
Internet	JMB	05/02/98	Internet Title  46	$13.97	$19.95	$19.95
Internet	MJM	05/30/98	Internet Title  47	$20.97	$29.95	$29.95
Internet	JMB	05/20/98	Internet Title  48	$23.16	$28.95	$26.06
Internet	BLT	05/07/98	Internet Title  49	$17.47	$24.95	$24.95
Internet	JMB	05/05/98	Internet Title  50	$20.97	$29.95	$29.95
Internet	JMB	05/08/98	Internet Title  51	$20.27	$28.95	$23.16
Internet	MJM	05/06/98	Internet Title  52	$20.27	$28.95	$28.95
Internet	BLT	05/25/98	Internet Title  53	$20.97	$29.95	$29.95
Internet	MJM	05/06/98	Internet Title  54	$25.17	$35.95	$35.95
Internet	MJM	05/27/98	Internet Title  55	$13.97	$19.95	$19.95
Internet	JMB	05/08/98	Internet Title  56	$25.17	$35.95	$32.36
Internet	JMB	05/11/98	Internet Title  57	$23.07	$32.95	$32.95
Internet	BLT	05/28/98	Internet Title  58	$23.07	$32.95	$32.95
Internet	JMB	05/20/98	Internet Title  59	$16.07	$22.95	$22.95
Internet	JMB	05/26/98	Internet Title  60	$18.36	$22.95	$22.95
Internet	JMB	05/29/98	Internet Title  61	$25.17	$35.95	$35.95
Internet	MJM	05/30/98	Internet Title  62	$25.17	$35.95	$35.95
Internet	JMB	05/05/98	Internet Title  63	$23.07	$32.95	$32.95
Internet	JMB	05/08/98	Internet Title  64	$25.17	$35.95	$32.36
Internet	JMB	05/11/98	Internet Title  65	$20.97	$29.95	$29.95
Internet	BLT	05/25/98	Internet Title  66	$27.97	$39.95	$39.95
Internet	JMB	05/11/98	Internet Title  67	$20.27	$28.95	$28.95
Internet	BLT	05/25/98	Internet Title  68	$20.97	$29.95	$23.96
Internet	MJM	05/27/98	Internet Title  69	$20.97	$29.95	$29.95
Internet	BLT	05/22/98	Internet Title  70	$23.07	$32.95	$32.95
Internet	JMB	05/05/98	Internet Title  71	$20.27	$28.95	$28.95
Internet	BLT	05/22/98	Internet Title  72	$26.36	$32.95	$29.66
Internet	JMB	05/23/98	Internet Title  73	$23.07	$32.95	$32.95
Internet	JMB	05/26/98	Internet Title  74	$20.97	$29.95	$29.95
Internet	BLT	05/12/98	Internet Title  75	$23.07	$32.95	$32.95
Internet	BLT	05/19/98	Internet Title  76	$27.97	$39.95	$39.95
Internet	JMB	05/08/98	Internet Title  77	$20.27	$28.95	$28.95
Internet	JMB	05/17/98	Internet Title  78	$20.27	$28.95	$28.95
Internet	BLT	05/19/98	Internet Title  79	$27.97	$39.95	$39.95
Internet	JMB	05/08/98	Internet Title  80	$20.97	$29.95	$26.96
Internet	JMB	05/20/98	Internet Title  81	$20.27	$28.95	$28.95
Internet	MJM	05/18/98	Internet Title  82	$16.07	$22.95	$22.95
Internet	BLT	05/12/98	Internet Title  83	$23.07	$32.95	$32.95
Internet	JMB	05/05/98	Internet Title  84	$19.96	$24.95	$24.95
Internet	JMB	05/11/98	Internet Title  85	$53.87	$76.95	$61.56
Internet	JMB	05/08/98	Internet Title  86	$13.97	$19.95	$19.95
Internet	JMB	05/11/98	Internet Title  87	$20.27	$28.95	$28.95
Internet	BLT	05/24/98	Internet Title  88	$20.27	$28.95	$26.06
Internet	JMB	05/17/98	Internet Title  89	$20.97	$29.95	$29.95
Internet	MJM	05/21/98	Internet Title  90	$20.97	$29.95	$29.95
Internet	JMB	05/26/98	Internet Title  91	$17.47	$24.95	$24.95
Internet	BLT	05/10/98	Internet Title  92	$27.97	$39.95	$39.95
Internet	JMB	05/05/98	Internet Title  93	$25.17	$35.95	$35.95
Internet	JMB	05/20/98	Internet Title  94	$20.97	$29.95	$29.95
Internet	JMB	05/20/98	Internet Title  95	$25.17	$35.95	$35.95
Internet	BLT	05/10/98	Internet Title  96	$31.96	$39.95	$35.96
Internet	JMB	05/23/98	Internet Title  97	$20.97	$29.95	$29.95
Internet	BLT	05/28/98	Internet Title  98	$20.27	$28.95	$28.95
Internet	BLT	05/10/98	Internet Title  99	$20.97	$29.95	$29.95
Internet	BLT	05/24/98	Internet Title 100	$25.17	$35.95	$35.95
Internet	BLT	05/04/98	Internet Title 101	$16.07	$22.95	$22.95
Internet	JMB	05/20/98	Internet Title 102	$17.47	$24.95	$19.96
Internet	MJM	05/27/98	Internet Title 103	$20.27	$28.95	$28.95
Internet	JMB	05/26/98	Internet Title 104	$17.47	$24.95	$22.46
Internet	BLT	05/19/98	Internet Title 105	$16.07	$22.95	$22.95
Internet	BLT	05/19/98	Internet Title 106	$25.17	$35.95	$35.95
Internet	MJM	05/03/98	Internet Title 107	$20.27	$28.95	$28.95
Internet	MJM	05/06/98	Internet Title 108	$26.36	$32.95	$32.95
Internet	MJM	05/03/98	Internet Title 109	$20.97	$29.95	$29.95
Internet	MJM	05/15/98	Internet Title 110	$20.97	$29.95	$29.95
Internet	BLT	05/25/98	Internet Title 111	$25.17	$35.95	$35.95
Internet	MJM	05/03/98	Internet Title 112	$20.97	$29.95	$26.96
Internet	BLT	05/25/98	Internet Title 113	$20.27	$28.95	$28.95
Internet	JMB	05/14/98	Internet Title 114	$13.97	$19.95	$19.95
Internet	BLT	05/12/98	Internet Title 115	$20.97	$29.95	$29.95
Internet	BLT	05/04/98	Internet Title 116	$20.97	$29.95	$29.95
Internet	JMB	05/02/98	Internet Title 117	$25.17	$35.95	$35.95
Internet	JMB	05/29/98	Internet Title 118	$27.97	$39.95	$39.95
Internet	MJM	05/06/98	Internet Title 119	$20.27	$28.95	$23.16
Internet	MJM	05/30/98	Internet Title 120	$23.96	$29.95	$26.96
Internet	BLT	05/13/98	Internet Title 121	$23.07	$32.95	$32.95
Internet	MJM	05/27/98	Internet Title 122	$25.17	$35.95	$35.95
Internet	JMB	05/05/98	Internet Title 123	$23.07	$32.95	$32.95
Internet	JMB	05/26/98	Internet Title 124	$16.07	$22.95	$22.95
Internet	MJM	05/21/98	Internet Title 125	$30.07	$42.95	$42.95
Internet	JMB	05/29/98	Internet Title 126	$20.27	$28.95	$28.95
Internet	BLT	05/24/98	Internet Title 127	$27.97	$39.95	$39.95
Internet	MJM	05/06/98	Internet Title 128	$30.07	$42.95	$38.66
Internet	BLT	05/25/98	Internet Title 129	$27.97	$39.95	$39.95
Internet	JMB	05/11/98	Internet Title 130	$13.97	$19.95	$19.95
Internet	BLT	05/25/98	Internet Title 131	$20.27	$28.95	$28.95
Internet	MJM	05/27/98	Internet Title 132	$18.36	$22.95	$22.95
Internet	JMB	05/23/98	Internet Title 133	$20.97	$29.95	$29.95
Internet	JMB	05/29/98	Internet Title 134	$23.07	$32.95	$32.95
Internet	MJM	05/09/98	Internet Title 135	$27.97	$39.95	$39.95
Internet	JMB	05/08/98	Internet Title 136	$17.47	$24.95	$22.46
Internet	BLT	05/31/98	Internet Title 137	$20.27	$28.95	$28.95
Internet	JMB	05/29/98	Internet Title 138	$27.97	$39.95	$39.95
Internet	BLT	05/07/98	Internet Title 139	$16.07	$22.95	$22.95
Internet	BLT	05/19/98	Internet Title 140	$20.97	$29.95	$29.95
Internet	BLT	05/22/98	Internet Title 141	$17.47	$24.95	$24.95
Internet	MJM	05/27/98	Internet Title 142	$16.07	$22.95	$22.95
Internet	JMB	05/14/98	Internet Title 143	$20.27	$28.95	$28.95
Internet	MJM	05/18/98	Internet Title 144	$23.96	$29.95	$26.96
Internet	MJM	05/30/98	Internet Title 145	$17.47	$24.95	$24.95
Internet	JMB	05/14/98	Internet Title 146	$23.07	$32.95	$32.95
